"roll_no","full_name","email","dept_code","section","batch_year","cgpa","backlogs","placement_status"
"CB.SC.U4CSE19319","Rahul Kapoor","cb.sc.u4cse19319@cb.students.amrita.edu","CSE","D","2023","9.83","1","Not Placed"
"CB.SC.U4CSE19320","Sneha Nair","cb.sc.u4cse19320@cb.students.amrita.edu","CSE","D","2023","7.94","1","Placed"
"CB.SC.U4CSE19321","Janani Reddy","cb.sc.u4cse19321@cb.students.amrita.edu","CSE","D","2023","7.92","1","Not Placed"
"CB.SC.U4CSE19322","Bhavya Krishnan","cb.sc.u4cse19322@cb.students.amrita.edu","CSE","D","2023","6.48","1","Placed"
"CB.SC.U4CSE19323","Aarav Patel","cb.sc.u4cse19323@cb.students.amrita.edu","CSE","D","2023","6.74","2","Not Placed"
"CB.SC.U4CSE19324","Akash Mishra","cb.sc.u4cse19324@cb.students.amrita.edu","CSE","D","2023","8.38","0","Placed"
"CB.SC.U4CSE19325","Rahul Bose","cb.sc.u4cse19325@cb.students.amrita.edu","CSE","D","2023","7.34","0","Not Placed"
"CB.SC.U4CSE19326","Arya Raman","cb.sc.u4cse19326@cb.students.amrita.edu","CSE","D","2023","6.91","0","Not Placed"
"CB.SC.U4CSE19327","Nikhil Patel","cb.sc.u4cse19327@cb.students.amrita.edu","CSE","D","2023","7.99","1","Placed"
"CB.SC.U4CSE19328","Pooja Kapoor","cb.sc.u4cse19328@cb.students.amrita.edu","CSE","D","2023","6.9","1","Placed"
"CB.SC.U4CSE19329","Nikhil Kapoor","cb.sc.u4cse19329@cb.students.amrita.edu","CSE","D","2023","6.03","2","Not Placed"
"CB.SC.U4CSE19330","Aarav Patel","cb.sc.u4cse19330@cb.students.amrita.edu","CSE","D","2023","6.85","1","Placed"
"CB.SC.U4CSE19331","Keerthana Raman","cb.sc.u4cse19331@cb.students.amrita.edu","CSE","D","2023","6.95","2","Not Placed"
"CB.SC.U4CSE19332","Zara Chatterjee","cb.sc.u4cse19332@cb.students.amrita.edu","CSE","D","2023","9.2","1","Not Placed"
"CB.SC.U4CSE19333","Yash Menon","cb.sc.u4cse19333@cb.students.amrita.edu","CSE","D","2023","7.01","1","Not Placed"
"CB.SC.U4CSE19334","Ananya Nagarajan","cb.sc.u4cse19334@cb.students.amrita.edu","CSE","D","2023","7.61","1","Placed"
"CB.SC.U4CSE19335","Karthik Kapoor","cb.sc.u4cse19335@cb.students.amrita.edu","CSE","D","2023","7.49","1","Not Placed"
"CB.SC.U4CSE19336","Rahul Gupta","cb.sc.u4cse19336@cb.students.amrita.edu","CSE","D","2023","9.06","0","Not Placed"
"CB.SC.U4CSE19337","Aditya Reddy","cb.sc.u4cse19337@cb.students.amrita.edu","CSE","D","2023","8.78","2","Placed"
"CB.SC.U4CSE19338","Yash Verma","cb.sc.u4cse19338@cb.students.amrita.edu","CSE","D","2023","7.62","2","Not Placed"
"CB.SC.U4CSE19339","Sneha Raman","cb.sc.u4cse19339@cb.students.amrita.edu","CSE","D","2023","8.54","1","Not Placed"
"CB.SC.U4CSE19340","Surya Pillai","cb.sc.u4cse19340@cb.students.amrita.edu","CSE","D","2023","6.27","2","Placed"
"CB.SC.U4CSE19341","Karthik Das","cb.sc.u4cse19341@cb.students.amrita.edu","CSE","D","2023","9.84","1","Not Placed"
"CB.SC.U4CSE19342","Akash Nagarajan","cb.sc.u4cse19342@cb.students.amrita.edu","CSE","D","2023","6.11","2","Placed"
"CB.SC.U4CSE19343","Aarav Menon","cb.sc.u4cse19343@cb.students.amrita.edu","CSE","D","2023","7.87","1","Placed"
"CB.SC.U4CSE19344","Charan Pillai","cb.sc.u4cse19344@cb.students.amrita.edu","CSE","D","2023","9.61","0","Not Placed"
"CB.SC.U4CSE19345","Akash Joshi","cb.sc.u4cse19345@cb.students.amrita.edu","CSE","D","2023","6.97","2","Not Placed"
"CB.SC.U4CSE19346","Nikhil Chatterjee","cb.sc.u4cse19346@cb.students.amrita.edu","CSE","D","2023","8.95","0","Placed"
"CB.SC.U4CSE19347","Aishwarya Kulkarni","cb.sc.u4cse19347@cb.students.amrita.edu","CSE","D","2023","6.95","2","Placed"
"CB.SC.U4CSE19348","Lakshmi Reddy","cb.sc.u4cse19348@cb.students.amrita.edu","CSE","D","2023","8.41","2","Not Placed"
"CB.SC.U4CSE19349","Akash Mishra","cb.sc.u4cse19349@cb.students.amrita.edu","CSE","D","2023","6.82","2","Placed"
"CB.SC.U4CSE19350","Arya Iyer","cb.sc.u4cse19350@cb.students.amrita.edu","CSE","D","2023","8.21","0","Not Placed"
"CB.SC.U4CSE19351","Keerthana Shetty","cb.sc.u4cse19351@cb.students.amrita.edu","CSE","D","2023","6.53","2","Placed"
"CB.SC.U4CSE19352","Meera Das","cb.sc.u4cse19352@cb.students.amrita.edu","CSE","D","2023","7.16","2","Placed"
"CB.SC.U4CSE19353","Karthik Shetty","cb.sc.u4cse19353@cb.students.amrita.edu","CSE","D","2023","6.8","2","Not Placed"
"CB.SC.U4CSE19354","Ananya Das","cb.sc.u4cse19354@cb.students.amrita.edu","CSE","D","2023","9.6","0","Placed"
"CB.SC.U4CSE19355","Varun Nair","cb.sc.u4cse19355@cb.students.amrita.edu","CSE","D","2023","8.86","2","Not Placed"
"CB.SC.U4CSE19356","Surya Patel","cb.sc.u4cse19356@cb.students.amrita.edu","CSE","D","2023","8.52","2","Placed"
"CB.SC.U4CSE19357","Tanvi Krishnan","cb.sc.u4cse19357@cb.students.amrita.edu","CSE","D","2023","8.52","1","Placed"
"CB.SC.U4CSE19358","Anirudh Kapoor","cb.sc.u4cse19358@cb.students.amrita.edu","CSE","D","2023","9.24","2","Placed"
"CB.SC.U4CSE19359","Keerthana Reddy","cb.sc.u4cse19359@cb.students.amrita.edu","CSE","D","2023","9.56","1","Not Placed"
"CB.SC.U4CSE19360","Janani Shetty","cb.sc.u4cse19360@cb.students.amrita.edu","CSE","D","2023","9.01","2","Not Placed"
"CB.SC.U4CSE19401","Pooja Chatterjee","cb.sc.u4cse19401@cb.students.amrita.edu","CSE","E","2023","6.26","2","Placed"
"CB.SC.U4CSE19402","Bhavya Joshi","cb.sc.u4cse19402@cb.students.amrita.edu","CSE","E","2023","8.7","0","Placed"
"CB.SC.U4CSE19403","Meera Sharma","cb.sc.u4cse19403@cb.students.amrita.edu","CSE","E","2023","9.27","1","Placed"
"CB.SC.U4CSE19404","Keerthana Kapoor","cb.sc.u4cse19404@cb.students.amrita.edu","CSE","E","2023","9.31","2","Not Placed"
"CB.SC.U4CSE19405","Aarav Krishnan","cb.sc.u4cse19405@cb.students.amrita.edu","CSE","E","2023","8.84","0","Placed"
"CB.SC.U4CSE19406","Nikhil Pillai","cb.sc.u4cse19406@cb.students.amrita.edu","CSE","E","2023","9.35","0","Placed"
"CB.SC.U4CSE19407","Pooja Verma","cb.sc.u4cse19407@cb.students.amrita.edu","CSE","E","2023","7.09","0","Placed"
"CB.SC.U4CSE19408","Ishaan Sharma","cb.sc.u4cse19408@cb.students.amrita.edu","CSE","E","2023","7.08","1","Not Placed"
"CB.SC.U4CSE19409","Yash Das","cb.sc.u4cse19409@cb.students.amrita.edu","CSE","E","2023","9.61","1","Not Placed"
"CB.SC.U4CSE19410","Varun Kulkarni","cb.sc.u4cse19410@cb.students.amrita.edu","CSE","E","2023","6.53","0","Placed"
"CB.SC.U4CSE19411","Pooja Krishnan","cb.sc.u4cse19411@cb.students.amrita.edu","CSE","E","2023","8.7","1","Not Placed"
"CB.SC.U4CSE19412","Harish Sharma","cb.sc.u4cse19412@cb.students.amrita.edu","CSE","E","2023","8.08","2","Placed"
"CB.SC.U4CSE19413","Lakshmi Sharma","cb.sc.u4cse19413@cb.students.amrita.edu","CSE","E","2023","6.25","2","Placed"
"CB.SC.U4CSE19414","Akash Menon","cb.sc.u4cse19414@cb.students.amrita.edu","CSE","E","2023","7.83","1","Not Placed"
"CB.SC.U4CSE19415","Riya Kulkarni","cb.sc.u4cse19415@cb.students.amrita.edu","CSE","E","2023","8.12","2","Placed"
"CB.SC.U4CSE19416","Bhavya Mishra","cb.sc.u4cse19416@cb.students.amrita.edu","CSE","E","2023","7.38","2","Placed"
"CB.SC.U4CSE19417","Bhavya Shetty","cb.sc.u4cse19417@cb.students.amrita.edu","CSE","E","2023","7.79","1","Not Placed"
"CB.SC.U4CSE19418","Keerthana Nair","cb.sc.u4cse19418@cb.students.amrita.edu","CSE","E","2023","9.01","1","Placed"
"CB.SC.U4CSE19419","Arya Menon","cb.sc.u4cse19419@cb.students.amrita.edu","CSE","E","2023","7.52","0","Not Placed"
"CB.SC.U4CSE19420","Aditya Das","cb.sc.u4cse19420@cb.students.amrita.edu","CSE","E","2023","8.79","1","Not Placed"
"CB.SC.U4CSE19421","Aishwarya Shetty","cb.sc.u4cse19421@cb.students.amrita.edu","CSE","E","2023","9.71","0","Not Placed"
"CB.SC.U4CSE19422","Varun Bose","cb.sc.u4cse19422@cb.students.amrita.edu","CSE","E","2023","6.24","1","Placed"
"CB.SC.U4CSE19423","Aarav Shetty","cb.sc.u4cse19423@cb.students.amrita.edu","CSE","E","2023","9.7","0","Not Placed"
"CB.SC.U4CSE19424","Lakshmi Nagarajan","cb.sc.u4cse19424@cb.students.amrita.edu","CSE","E","2023","9.72","2","Not Placed"
"CB.SC.U4CSE19425","Harish Sharma","cb.sc.u4cse19425@cb.students.amrita.edu","CSE","E","2023","6.82","0","Not Placed"
"CB.SC.U4CSE19426","Vikram Joshi","cb.sc.u4cse19426@cb.students.amrita.edu","CSE","E","2023","9.64","0","Placed"
"CB.SC.U4CSE19427","Pooja Patel","cb.sc.u4cse19427@cb.students.amrita.edu","CSE","E","2023","6.04","0","Placed"
"CB.SC.U4CSE19428","Arya Bose","cb.sc.u4cse19428@cb.students.amrita.edu","CSE","E","2023","6.94","0","Not Placed"
"CB.SC.U4CSE19429","Riya Sharma","cb.sc.u4cse19429@cb.students.amrita.edu","CSE","E","2023","9.38","2","Placed"
"CB.SC.U4CSE19430","Janani Mishra","cb.sc.u4cse19430@cb.students.amrita.edu","CSE","E","2023","7.5","0","Not Placed"
"CB.SC.U4CSE19431","Yash Krishnan","cb.sc.u4cse19431@cb.students.amrita.edu","CSE","E","2023","6.52","2","Not Placed"
"CB.SC.U4CSE19432","Yash Chatterjee","cb.sc.u4cse19432@cb.students.amrita.edu","CSE","E","2023","9.88","1","Placed"
"CB.SC.U4CSE19433","Yash Pillai","cb.sc.u4cse19433@cb.students.amrita.edu","CSE","E","2023","6.86","0","Placed"
"CB.SC.U4CSE19434","Ananya Kulkarni","cb.sc.u4cse19434@cb.students.amrita.edu","CSE","E","2023","8.16","0","Placed"
"CB.SC.U4CSE19435","Vikram Kapoor","cb.sc.u4cse19435@cb.students.amrita.edu","CSE","E","2023","7.75","2","Placed"
"CB.SC.U4CSE19436","Akash Bose","cb.sc.u4cse19436@cb.students.amrita.edu","CSE","E","2023","9.53","1","Not Placed"
"CB.SC.U4CSE19437","Ananya Shetty","cb.sc.u4cse19437@cb.students.amrita.edu","CSE","E","2023","8.42","0","Not Placed"
"CB.SC.U4CSE19438","Karthik Raman","cb.sc.u4cse19438@cb.students.amrita.edu","CSE","E","2023","7.71","1","Not Placed"
"CB.SC.U4CSE19439","Varun Mishra","cb.sc.u4cse19439@cb.students.amrita.edu","CSE","E","2023","7.74","0","Placed"
"CB.SC.U4CSE19440","Keerthana Bose","cb.sc.u4cse19440@cb.students.amrita.edu","CSE","E","2023","6.08","2","Placed"
"CB.SC.U4CSE19441","Tanvi Verma","cb.sc.u4cse19441@cb.students.amrita.edu","CSE","E","2023","7.61","2","Not Placed"
"CB.SC.U4CSE19442","Akash Nagarajan","cb.sc.u4cse19442@cb.students.amrita.edu","CSE","E","2023","9.53","2","Placed"
"CB.SC.U4CSE19443","Keerthana Raman","cb.sc.u4cse19443@cb.students.amrita.edu","CSE","E","2023","6.03","1","Not Placed"
"CB.SC.U4CSE19444","Arjun Nagarajan","cb.sc.u4cse19444@cb.students.amrita.edu","CSE","E","2023","9.64","1","Placed"
"CB.SC.U4CSE19445","Harish Chatterjee","cb.sc.u4cse19445@cb.students.amrita.edu","CSE","E","2023","7.44","1","Not Placed"
"CB.SC.U4CSE19446","Bhavya Reddy","cb.sc.u4cse19446@cb.students.amrita.edu","CSE","E","2023","8.88","1","Placed"
"CB.SC.U4CSE19447","Aditya Kapoor","cb.sc.u4cse19447@cb.students.amrita.edu","CSE","E","2023","8.37","2","Not Placed"
"CB.SC.U4CSE19448","Sanjay Bose","cb.sc.u4cse19448@cb.students.amrita.edu","CSE","E","2023","9.86","0","Placed"
"CB.SC.U4CSE19449","Harish Bose","cb.sc.u4cse19449@cb.students.amrita.edu","CSE","E","2023","6.89","0","Not Placed"
"CB.SC.U4CSE19450","Akash Bose","cb.sc.u4cse19450@cb.students.amrita.edu","CSE","E","2023","8.68","1","Placed"
"CB.SC.U4CSE19451","Harish Bose","cb.sc.u4cse19451@cb.students.amrita.edu","CSE","E","2023","9.87","0","Placed"
"CB.SC.U4CSE19452","Arjun Shetty","cb.sc.u4cse19452@cb.students.amrita.edu","CSE","E","2023","7.95","1","Placed"
"CB.SC.U4CSE19453","Sneha Raman","cb.sc.u4cse19453@cb.students.amrita.edu","CSE","E","2023","8.72","1","Placed"
"CB.SC.U4CSE19454","Rahul Kapoor","cb.sc.u4cse19454@cb.students.amrita.edu","CSE","E","2023","9.42","1","Not Placed"
"CB.SC.U4CSE19455","Anirudh Nagarajan","cb.sc.u4cse19455@cb.students.amrita.edu","CSE","E","2023","7.63","0","Placed"
"CB.SC.U4CSE19456","Karthik Joshi","cb.sc.u4cse19456@cb.students.amrita.edu","CSE","E","2023","8.93","1","Not Placed"
"CB.SC.U4CSE19457","Vikram Nair","cb.sc.u4cse19457@cb.students.amrita.edu","CSE","E","2023","7.2","0","Not Placed"
"CB.SC.U4CSE19458","Bhavya Das","cb.sc.u4cse19458@cb.students.amrita.edu","CSE","E","2023","8.68","2","Placed"
"CB.SC.U4CSE19459","Vikram Bose","cb.sc.u4cse19459@cb.students.amrita.edu","CSE","E","2023","6.2","2","Placed"
"CB.SC.U4CSE19460","Sneha Reddy","cb.sc.u4cse19460@cb.students.amrita.edu","CSE","E","2023","6.61","1","Placed"
"CB.SC.U4AI19001","Arjun Kulkarni","cb.sc.u4ai19001@cb.students.amrita.edu","AI","A","2023","7.2","2","Not Placed"
"CB.SC.U4AI19002","Bhavya Kulkarni","cb.sc.u4ai19002@cb.students.amrita.edu","AI","A","2023","8.29","1","Placed"
"CB.SC.U4AI19003","Zara Kapoor","cb.sc.u4ai19003@cb.students.amrita.edu","AI","A","2023","9.44","0","Placed"
"CB.SC.U4AI19004","Rahul Nair","cb.sc.u4ai19004@cb.students.amrita.edu","AI","A","2023","9.54","1","Placed"
"CB.SC.U4AI19005","Sneha Reddy","cb.sc.u4ai19005@cb.students.amrita.edu","AI","A","2023","9.2","0","Placed"
"CB.SC.U4AI19006","Riya Pillai","cb.sc.u4ai19006@cb.students.amrita.edu","AI","A","2023","9.07","1","Placed"
"CB.SC.U4AI19007","Bhavya Chatterjee","cb.sc.u4ai19007@cb.students.amrita.edu","AI","A","2023","6.99","1","Placed"
"CB.SC.U4AI19008","Diya Nair","cb.sc.u4ai19008@cb.students.amrita.edu","AI","A","2023","8.24","2","Not Placed"
"CB.SC.U4AI19009","Tanvi Pillai","cb.sc.u4ai19009@cb.students.amrita.edu","AI","A","2023","9.85","2","Placed"
"CB.SC.U4AI19010","Aditya Pillai","cb.sc.u4ai19010@cb.students.amrita.edu","AI","A","2023","7.94","1","Not Placed"
"CB.SC.U4AI19011","Meera Das","cb.sc.u4ai19011@cb.students.amrita.edu","AI","A","2023","9.06","2","Not Placed"
"CB.SC.U4AI19012","Akash Iyer","cb.sc.u4ai19012@cb.students.amrita.edu","AI","A","2023","8.32","0","Placed"
"CB.SC.U4AI19013","Akash Bose","cb.sc.u4ai19013@cb.students.amrita.edu","AI","A","2023","7.16","1","Not Placed"
"CB.SC.U4AI19014","Tanvi Joshi","cb.sc.u4ai19014@cb.students.amrita.edu","AI","A","2023","7.1","0","Not Placed"
"CB.SC.U4AI19015","Arya Raman","cb.sc.u4ai19015@cb.students.amrita.edu","AI","A","2023","6.27","0","Not Placed"
"CB.SC.U4AI19016","Lakshmi Shetty","cb.sc.u4ai19016@cb.students.amrita.edu","AI","A","2023","7.72","1","Placed"
"CB.SC.U4AI19017","Anirudh Patel","cb.sc.u4ai19017@cb.students.amrita.edu","AI","A","2023","7.69","1","Not Placed"
"CB.SC.U4AI19018","Lakshmi Krishnan","cb.sc.u4ai19018@cb.students.amrita.edu","AI","A","2023","6.37","0","Not Placed"
"CB.SC.U4AI19019","Arjun Joshi","cb.sc.u4ai19019@cb.students.amrita.edu","AI","A","2023","9.58","0","Not Placed"
"CB.SC.U4AI19020","Meera Menon","cb.sc.u4ai19020@cb.students.amrita.edu","AI","A","2023","6.92","2","Placed"
"CB.SC.U4AI19021","Tanvi Nair","cb.sc.u4ai19021@cb.students.amrita.edu","AI","A","2023","9.3","2","Not Placed"
"CB.SC.U4AI19022","Bhavya Sharma","cb.sc.u4ai19022@cb.students.amrita.edu","AI","A","2023","9.06","1","Not Placed"
"CB.SC.U4AI19023","Bhavya Menon","cb.sc.u4ai19023@cb.students.amrita.edu","AI","A","2023","8.43","1","Placed"
"CB.SC.U4AI19024","Diya Menon","cb.sc.u4ai19024@cb.students.amrita.edu","AI","A","2023","7.35","1","Placed"
"CB.SC.U4AI19025","Riya Nagarajan","cb.sc.u4ai19025@cb.students.amrita.edu","AI","A","2023","6.48","0","Not Placed"
"CB.SC.U4AI19026","Yash Menon","cb.sc.u4ai19026@cb.students.amrita.edu","AI","A","2023","9.64","1","Not Placed"
"CB.SC.U4AI19027","Ananya Kulkarni","cb.sc.u4ai19027@cb.students.amrita.edu","AI","A","2023","9.67","2","Not Placed"
"CB.SC.U4AI19028","Aishwarya Kapoor","cb.sc.u4ai19028@cb.students.amrita.edu","AI","A","2023","9.88","2","Placed"
"CB.SC.U4AI19029","Aditya Sharma","cb.sc.u4ai19029@cb.students.amrita.edu","AI","A","2023","7.76","2","Not Placed"
"CB.SC.U4AI19030","Aarav Sharma","cb.sc.u4ai19030@cb.students.amrita.edu","AI","A","2023","6.61","0","Not Placed"
"CB.SC.U4AI19031","Aarav Sharma","cb.sc.u4ai19031@cb.students.amrita.edu","AI","A","2023","8.21","1","Not Placed"
"CB.SC.U4AI19032","Lakshmi Kulkarni","cb.sc.u4ai19032@cb.students.amrita.edu","AI","A","2023","8.34","0","Not Placed"
"CB.SC.U4AI19033","Janani Nagarajan","cb.sc.u4ai19033@cb.students.amrita.edu","AI","A","2023","9.79","2","Placed"
"CB.SC.U4AI19034","Aishwarya Gupta","cb.sc.u4ai19034@cb.students.amrita.edu","AI","A","2023","7.31","2","Not Placed"
"CB.SC.U4AI19035","Zara Patel","cb.sc.u4ai19035@cb.students.amrita.edu","AI","A","2023","8.18","2","Not Placed"
"CB.SC.U4AI19036","Harish Joshi","cb.sc.u4ai19036@cb.students.amrita.edu","AI","A","2023","6.29","2","Not Placed"
"CB.SC.U4AI19037","Akash Iyer","cb.sc.u4ai19037@cb.students.amrita.edu","AI","A","2023","6.21","0","Not Placed"
"CB.SC.U4AI19038","Janani Kapoor","cb.sc.u4ai19038@cb.students.amrita.edu","AI","A","2023","8.37","1","Placed"
"CB.SC.U4AI19039","Varun Reddy","cb.sc.u4ai19039@cb.students.amrita.edu","AI","A","2023","9.68","0","Placed"
"CB.SC.U4AI19040","Nikhil Nair","cb.sc.u4ai19040@cb.students.amrita.edu","AI","A","2023","6.32","2","Placed"
"CB.SC.U4AI19041","Sanjay Verma","cb.sc.u4ai19041@cb.students.amrita.edu","AI","A","2023","6.42","0","Placed"
"CB.SC.U4AI19042","Surya Sharma","cb.sc.u4ai19042@cb.students.amrita.edu","AI","A","2023","7.76","1","Not Placed"
"CB.SC.U4AI19043","Riya Gupta","cb.sc.u4ai19043@cb.students.amrita.edu","AI","A","2023","6.2","2","Placed"
"CB.SC.U4AI19044","Arya Nair","cb.sc.u4ai19044@cb.students.amrita.edu","AI","A","2023","9.68","0","Not Placed"
"CB.SC.U4AI19045","Bhavya Nagarajan","cb.sc.u4ai19045@cb.students.amrita.edu","AI","A","2023","8.01","1","Not Placed"
"CB.SC.U4AI19046","Ishaan Kulkarni","cb.sc.u4ai19046@cb.students.amrita.edu","AI","A","2023","7.04","1","Placed"
"CB.SC.U4AI19047","Lakshmi Das","cb.sc.u4ai19047@cb.students.amrita.edu","AI","A","2023","6.25","0","Not Placed"
"CB.SC.U4AI19048","Vikram Joshi","cb.sc.u4ai19048@cb.students.amrita.edu","AI","A","2023","9.55","1","Placed"
"CB.SC.U4AI19049","Sneha Reddy","cb.sc.u4ai19049@cb.students.amrita.edu","AI","A","2023","6.14","2","Not Placed"
"CB.SC.U4AI19050","Diya Chatterjee","cb.sc.u4ai19050@cb.students.amrita.edu","AI","A","2023","6.44","0","Placed"
"CB.SC.U4AI19051","Yash Chatterjee","cb.sc.u4ai19051@cb.students.amrita.edu","AI","A","2023","9.88","0","Placed"
"CB.SC.U4AI19052","Lakshmi Krishnan","cb.sc.u4ai19052@cb.students.amrita.edu","AI","A","2023","7.18","1","Not Placed"
"CB.SC.U4AI19053","Arya Das","cb.sc.u4ai19053@cb.students.amrita.edu","AI","A","2023","6.77","2","Placed"
"CB.SC.U4AI19054","Sanjay Gupta","cb.sc.u4ai19054@cb.students.amrita.edu","AI","A","2023","6.53","0","Placed"
"CB.SC.U4AI19055","Keerthana Sharma","cb.sc.u4ai19055@cb.students.amrita.edu","AI","A","2023","8.29","0","Not Placed"
"CB.SC.U4AI19056","Aarav Kapoor","cb.sc.u4ai19056@cb.students.amrita.edu","AI","A","2023","8.44","1","Not Placed"
"CB.SC.U4AI19057","Riya Reddy","cb.sc.u4ai19057@cb.students.amrita.edu","AI","A","2023","7.67","2","Not Placed"
"CB.SC.U4AI19058","Yash Sharma","cb.sc.u4ai19058@cb.students.amrita.edu","AI","A","2023","7.93","2","Not Placed"
"CB.SC.U4AI19059","Yash Reddy","cb.sc.u4ai19059@cb.students.amrita.edu","AI","A","2023","8.07","0","Not Placed"
"CB.SC.U4AI19060","Ananya Das","cb.sc.u4ai19060@cb.students.amrita.edu","AI","A","2023","9.81","2","Placed"
"CB.SC.U4AI19101","Keerthana Verma","cb.sc.u4ai19101@cb.students.amrita.edu","AI","B","2023","6.61","0","Placed"
"CB.SC.U4AI19102","Varun Krishnan","cb.sc.u4ai19102@cb.students.amrita.edu","AI","B","2023","6.2","1","Placed"
"CB.SC.U4AI19103","Rahul Joshi","cb.sc.u4ai19103@cb.students.amrita.edu","AI","B","2023","8.07","1","Not Placed"
"CB.SC.U4AI19104","Aishwarya Bose","cb.sc.u4ai19104@cb.students.amrita.edu","AI","B","2023","9","2","Not Placed"
"CB.SC.U4AI19105","Keerthana Gupta","cb.sc.u4ai19105@cb.students.amrita.edu","AI","B","2023","6.98","2","Placed"
"CB.SC.U4AI19106","Tanvi Shetty","cb.sc.u4ai19106@cb.students.amrita.edu","AI","B","2023","7.78","0","Placed"
"CB.SC.U4AI19107","Yash Bose","cb.sc.u4ai19107@cb.students.amrita.edu","AI","B","2023","9.09","2","Placed"
"CB.SC.U4AI19108","Bhavya Iyer","cb.sc.u4ai19108@cb.students.amrita.edu","AI","B","2023","7.83","2","Placed"
"CB.SC.U4AI19109","Charan Verma","cb.sc.u4ai19109@cb.students.amrita.edu","AI","B","2023","8.71","1","Placed"
"CB.SC.U4AI19110","Janani Kulkarni","cb.sc.u4ai19110@cb.students.amrita.edu","AI","B","2023","7.55","0","Not Placed"
"CB.SC.U4AI19111","Sneha Mishra","cb.sc.u4ai19111@cb.students.amrita.edu","AI","B","2023","6.04","1","Placed"
"CB.SC.U4AI19112","Yash Menon","cb.sc.u4ai19112@cb.students.amrita.edu","AI","B","2023","6.18","2","Placed"
"CB.SC.U4AI19113","Sneha Pillai","cb.sc.u4ai19113@cb.students.amrita.edu","AI","B","2023","7.35","2","Placed"
"CB.SC.U4AI19114","Pooja Chatterjee","cb.sc.u4ai19114@cb.students.amrita.edu","AI","B","2023","8.48","1","Placed"
"CB.SC.U4AI19115","Sneha Shetty","cb.sc.u4ai19115@cb.students.amrita.edu","AI","B","2023","9.36","1","Not Placed"
"CB.SC.U4AI19116","Aditya Gupta","cb.sc.u4ai19116@cb.students.amrita.edu","AI","B","2023","9.3","2","Placed"
"CB.SC.U4AI19117","Aishwarya Sharma","cb.sc.u4ai19117@cb.students.amrita.edu","AI","B","2023","8.93","0","Not Placed"
"CB.SC.U4AI19118","Keerthana Nagarajan","cb.sc.u4ai19118@cb.students.amrita.edu","AI","B","2023","8.2","0","Placed"
"CB.SC.U4AI19119","Ananya Gupta","cb.sc.u4ai19119@cb.students.amrita.edu","AI","B","2023","9.6","2","Placed"
"CB.SC.U4AI19120","Nikhil Das","cb.sc.u4ai19120@cb.students.amrita.edu","AI","B","2023","7.49","2","Not Placed"
"CB.SC.U4AI19121","Surya Das","cb.sc.u4ai19121@cb.students.amrita.edu","AI","B","2023","7.8","0","Not Placed"
"CB.SC.U4AI19122","Charan Verma","cb.sc.u4ai19122@cb.students.amrita.edu","AI","B","2023","6.9","0","Not Placed"
"CB.SC.U4AI19123","Anirudh Sharma","cb.sc.u4ai19123@cb.students.amrita.edu","AI","B","2023","9.43","0","Placed"
"CB.SC.U4AI19124","Meera Reddy","cb.sc.u4ai19124@cb.students.amrita.edu","AI","B","2023","7.3","0","Placed"
"CB.SC.U4AI19125","Aishwarya Shetty","cb.sc.u4ai19125@cb.students.amrita.edu","AI","B","2023","6.55","2","Not Placed"
"CB.SC.U4AI19126","Zara Verma","cb.sc.u4ai19126@cb.students.amrita.edu","AI","B","2023","6.85","1","Not Placed"
"CB.SC.U4AI19127","Riya Krishnan","cb.sc.u4ai19127@cb.students.amrita.edu","AI","B","2023","9.18","0","Placed"
"CB.SC.U4AI19128","Riya Krishnan","cb.sc.u4ai19128@cb.students.amrita.edu","AI","B","2023","6.04","0","Placed"
"CB.SC.U4AI19129","Keerthana Krishnan","cb.sc.u4ai19129@cb.students.amrita.edu","AI","B","2023","8.74","1","Not Placed"
"CB.SC.U4AI19130","Rahul Chatterjee","cb.sc.u4ai19130@cb.students.amrita.edu","AI","B","2023","7.79","0","Not Placed"
"CB.SC.U4AI19131","Bhavya Menon","cb.sc.u4ai19131@cb.students.amrita.edu","AI","B","2023","8.8","0","Not Placed"
"CB.SC.U4AI19132","Anirudh Shetty","cb.sc.u4ai19132@cb.students.amrita.edu","AI","B","2023","8.44","2","Placed"
